
speed|altitude|gender|heart_rate|id|url|userId|timestamp|longitude|latitude|sport
23.346|34.0|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:50:09|24.629418225958943|60.16498521901667|bike
26.4168|34.0|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:50:43|24.625693140551448|60.16488212160766|bike
31.8096|34.0|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:51:11|24.62388290092349|60.16684088855982|bike
32.1084|33.2|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:51:36|24.621391966938972|60.168423894792795|bike
32.274|31.6|male|141|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:51:48|24.62025227956474|60.16919804736972|bike
30.9672|29.8|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:52:01|24.61888753809035|60.169968931004405|bike
29.0016|29.8|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:52:20|24.617006219923496|60.17096495255828|bike
27.5436|29.8|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:52:42|24.615299999713898|60.17224084585905|bike
34.6464|29.8|male|149|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:52:58|24.614676302298903|60.1734712254256|bike
31.6404|29.8|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:53:19|24.612943679094315|60.17483823001385|bike
30.3696|29.8|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:53:35|24.61235510185361|60.17603072337806|bike
26.4816|29.8|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:53:56|24.61154105141759|60.17738071270287|bike
26.8128|32.0|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:54:11|24.610843928530812|60.17829819582403|bike
26.172|34.2|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:54:20|24.61042357608676|60.17885944806039|bike
24.1956|34.2|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:54:45|24.60953777655959|60.18032728694379|bike
33.9804|33.8|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:55:12|24.608315024524927|60.18173536285758|bike
29.4048|32.2|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:55:24|24.606816424056888|60.18242904916406|bike
21.2112|34.4|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:55:43|24.605027558282018|60.183177553117275|bike
19.4328|37.0|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:01|24.603541865944862|60.18365657888353|bike
27.3456|38.6|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:14|24.602169329300523|60.18399721942842|bike
29.6784|36.6|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:29|24.600177453830838|60.18433962017298|bike
33.5988|34.4|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:36|24.599060313776135|60.18445168621838|bike
23.4864|32.6|male|138|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:51|24.597142953425646|60.184568194672465|bike
21.7512|29.8|male|135|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:56:59|24.596376596018672|60.18464715220034|bike
29.7936|27.8|male|134|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:57:15|24.594232169911265|60.184874972328544|bike
31.1256|26.2|male|133|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:57:27|24.592483872547746|60.18518552184105|bike
32.58|23.6|male|133|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:57:36|24.591050064191222|60.185335390269756|bike
32.8608|22.0|male|134|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:57:45|24.589767884463072|60.18568055704236|bike
30.0276|21.6|male|135|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:58:00|24.58789142780006|60.18635429441929|bike
28.5192|21.6|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:58:40|24.583472656086087|60.18810234032571|bike
29.7324|21.6|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:58:54|24.582278402522206|60.188531996682286|bike
21.0744|22.0|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:59:12|24.580545527860522|60.189038179814816|bike
19.8756|24.4|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:59:23|24.579513799399137|60.18925619311631|bike
19.7712|27.0|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:59:29|24.57896520383656|60.18936675041914|bike
19.1304|27.8|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:59:39|24.57808376289904|60.1895154453814|bike
18.486|30.0|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 16:59:54|24.57685179077089|60.18987754359841|bike
23.3892|30.0|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:00:21|24.57419766113162|60.19047752022743|bike
25.6068|30.0|male|140|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:00:47|24.571403805166483|60.19118436612189|bike
27.5364|30.0|male|139|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:01:19|24.56802137196064|60.19219681620598|bike
25.83|30.0|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:02:02|24.56366521306336|60.1940658967942|bike
29.8764|30.0|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:02:39|24.560531890019774|60.19584143534303|bike
23.2416|30.8|male|158|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:02|24.558715699240565|60.197044322267175|bike
19.3788|33.2|male|158|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:14|24.557966524735093|60.19752594642341|bike
17.892|35.6|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:24|24.557410217821598|60.19787094555795|bike
16.2864|38.2|male|166|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:37|24.556737737730145|60.19832683727145|bike
15.0408|40.2|male|167|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:47|24.5562341529876|60.198604026809335|bike
14.6952|42.2|male|166|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:03:55|24.55581639893353|60.198803935199976|bike
15.192|44.4|male|164|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:04:16|24.55463538877666|60.199373150244355|bike
14.781600000000001|46.4|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:04:23|24.55424060113728|60.199547074735165|bike
18.918|48.2|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:04:48|24.552418123930693|60.20008368417621|bike
25.83|48.6|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:13|24.549834821373224|60.20051929168403|bike
30.204|46.6|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:20|24.548822874203324|60.20061207935214|bike
35.8488|43.6|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:28|24.547460144385695|60.20067720673978|bike
41.2632|41.4|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:35|24.546071011573076|60.20072188228369|bike
43.1172|37.8|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:41|24.544793609529734|60.20073177292943|bike
43.5888|34.0|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:49|24.543018490076065|60.20072506740689|bike
41.9328|31.4|male|139|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:05:55|24.541756929829717|60.20072590559721|bike
31.1544|28.8|male|141|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:06:08|24.53948451206088|60.20069472491741|bike
25.3296|30.6|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:06:25|24.537262888625264|60.20070503465831|bike
25.3044|31.0|male|160|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:07:06|24.532097708433867|60.20077225752175|bike
27.828|31.0|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:07:40|24.527825033292174|60.201039388775826|bike
21.7836|31.0|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:08:11|24.524426590651274|60.20185184665024|bike
21.006|32.8|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:08:25|24.523037038743496|60.202152924612164|bike
23.2596|33.2|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:08:59|24.519435670226812|60.20282012410462|bike
31.7556|33.2|male|144|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:09:48|24.513348564505577|60.204106997698545|bike
13.7628|33.6|male|149|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:10:11|24.510771799832582|60.20425326190889|bike
17.5536|35.2|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:10:19|24.510185150429606|60.204085540026426|bike
20.9088|37.4|male|162|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:10:29|24.509400688111782|60.20377214066684|bike
19.7748|39.6|male|162|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:10:48|24.507483411580324|60.20359905436635|bike
18.7128|41.6|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:10:57|24.50663390569389|60.203602155670524|bike
22.914|43.8|male|164|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:11:18|24.50455184094608|60.20376434549689|bike
31.4928|42.0|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:11:30|24.502840423956513|60.204046396538615|bike
32.3676|40.0|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:11:39|24.5015615131706|60.20434722304344|bike
33.498|37.2|male|145|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:11:51|24.499866357073188|60.20493973977864|bike
21.762|39.4|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:12:02|24.498653411865234|60.20518130622804|bike
21.3984|41.6|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:12:13|24.497478688135743|60.205297814682126|bike
18.9612|44.0|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:12:37|24.495169641450047|60.205653542652726|bike
13.7772|45.6|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:12:57|24.493838846683502|60.206043468788266|bike
13.9788|48.2|male|165|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:13:05|24.493466271087527|60.206255530938506|bike
13.608|50.2|male|167|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:13:14|24.493150860071182|60.20649726502597|bike
13.4856|52.4|male|169|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:13:30|24.49253361672163|60.20692423917353|bike
13.4856|55.4|male|167|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:13:53|24.491280941292644|60.20741080865264|bike
19.836|56.6|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:14:09|24.490288943052292|60.207855217158794|bike
38.2824|54.4|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:14:21|24.488977259024978|60.208584778010845|bike
21.8124|55.2|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:14:46|24.487716034054756|60.21000542677939|bike
20.196|57.8|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:14:58|24.487250838428736|60.21054974757135|bike
21.2544|59.0|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:15:24|24.486288763582706|60.21176059730351|bike
34.0128|60.2|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:15:46|24.485202888026834|60.21317118778825|bike
38.4588|57.8|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:15:52|24.484479278326035|60.213621128350496|bike
29.2104|56.4|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:16:08|24.482858553528786|60.214610528200865|bike
45.018|54.2|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:16:18|24.48201541788876|60.215404126793146|bike
43.236|51.4|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:16:24|24.481468917801976|60.21608306095004|bike
29.0988|51.0|male|145|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:16:32|24.480223450809717|60.216209292411804|bike
20.7396|53.6|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:16:46|24.478568360209465|60.21627215668559|bike
21.9924|55.2|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:04|24.47715114802122|60.21692502312362|bike
18.396|57.2|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:16|24.47636928409338|60.217385943979025|bike
15.912|60.0|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:23|24.476003162562847|60.21756171248853|bike
10.44|62.6|male|164|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:29|24.475771822035313|60.21767495200038|bike
13.194|65.2|male|164|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:36|24.475508630275726|60.21778819151223|bike
32.5656|63.8|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:17:56|24.474446726962924|60.21881313063204|bike
33.6636|61.0|male|156|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:18:03|24.473952194675803|60.2193540148437|bike
25.3044|60.6|male|149|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:18:21|24.47228050790727|60.2203091327101|bike
29.808|60.6|male|141|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:18:56|24.46896655485034|60.22199490107596|bike
34.9776|58.2|male|140|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:19:02|24.46831771172583|60.222411565482616|bike
27.1368|56.4|male|139|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:19:20|24.46703402325511|60.223592491820455|bike
25.5096|58.2|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:19:33|24.4659292884171|60.224289363250136|bike
20.1384|60.4|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:19:41|24.465204505249858|60.22453838959336|bike
20.2464|62.2|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:19:51|24.464514758437872|60.22490467876196|bike
17.0064|64.4|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:20:05|24.46381201967597|60.225345231592655|bike
28.2384|64.2|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:20:28|24.461569441482425|60.22457107901573|bike
25.992|62.6|male|143|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:20:47|24.45927212946117|60.22400077432394|bike
25.3908|61.0|male|142|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:21:03|24.45718034170568|60.22384990006685|bike
22.698|61.0|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:21:31|24.45393931120634|60.22345896810293|bike
23.3172|62.6|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:21:51|24.451623056083918|60.22333608940244|bike
21.3084|63.0|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:22:09|24.449611315503716|60.22338319569826|bike
21.0744|65.2|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:22:15|24.448984852060676|60.223327120766044|bike
20.2932|67.4|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:22:33|24.44750837981701|60.222851699218154|bike
24.372|67.4|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:23:02|24.445066479966044|60.221845116466284|bike
28.4508|66.6|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:23:19|24.44305851124227|60.221381010487676|bike
26.388|65.4|male|141|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:23:50|24.43891156464815|60.22116760723293|bike
26.0316|63.8|male|138|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:23:58|24.437847398221493|60.22111832164228|bike
24.93|63.4|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:24:08|24.43656320683658|60.22118319757283|bike
27.9288|63.4|male|147|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:24:33|24.43379357457161|60.22143046371639|bike
34.8876|61.6|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:24:48|24.432195648550987|60.22237124852836|bike
34.7292|61.2|male|144|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:06|24.42991526797414|60.2234364207834|bike
22.9788|59.4|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:18|24.428495038300753|60.22391921840608|bike
20.97|61.6|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:24|24.427939485758543|60.224060118198395|bike
19.53|63.6|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:30|24.42736415192485|60.22413270547986|bike
30.2184|65.0|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:45|24.42542927339673|60.224207723513246|bike
31.3272|63.4|male|153|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:25:56|24.424076350405812|60.22461743094027|bike
27.0252|63.4|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:26:29|24.422494852915406|60.2268504537642|bike
26.1936|63.4|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:27:09|24.417949430644512|60.22837285883725|bike
19.9044|64.6|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:27:34|24.415702242404222|60.22927584126592|bike
37.8432|64.2|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:27:49|24.41589066758752|60.23023188114166|bike
35.4852|60.8|male|146|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:27:56|24.4157309923321|60.23084510117769|bike
24.7824|62.0|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:28:15|24.413569970056415|60.23166351020336|bike
23.9256|64.0|male|155|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:28:27|24.412383930757642|60.23211454041302|bike
21.0492|65.2|male|160|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:28:43|24.4109873380512|60.23264980874956|bike
20.2752|67.4|male|161|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:28:50|24.41026322543621|60.23266305215657|bike
19.8576|69.8|male|164|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:28:59|24.409406930208206|60.23270504549146|bike
27.7128|71.0|male|160|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:29:14|24.40827587619424|60.233244337141514|bike
38.142|68.2|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:29:24|24.406851874664426|60.23369612172246|bike
39.1104|63.8|male|148|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:29:31|24.405499286949635|60.23390248417854|bike
24.7752|64.6|male|156|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:29:45|24.403570191934705|60.23392964154482|bike
24.6168|66.0|male|160|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:30:02|24.401559960097075|60.23375362157822|bike
21.8268|68.2|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:30:15|24.40009002573788|60.23381112143397|bike
31.8384|68.2|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:30:31|24.398899963125587|60.23454965092242|bike
19.7064|68.2|male|154|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:30:45|24.397534299641848|60.23485726676881|bike
22.7952|70.2|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:30:57|24.396827705204487|60.234291991218925|bike
22.2048|72.4|male|160|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:31:11|24.395946012809873|60.23369478061795|bike
20.3292|74.0|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:31:24|24.39457632601261|60.2337234467268|bike
28.0152|72.2|male|162|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:31:36|24.393161963671446|60.233554635196924|bike
27.8136|72.2|male|156|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:31:48|24.391772663220763|60.23338397964835|bike
30.942|70.6|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:02|24.390739426016808|60.2324974257499|bike
25.596|70.0|male|152|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:19|24.388702539727092|60.232007671147585|bike
21.8268|71.8|male|156|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:30|24.38876448199153|60.231398893520236|bike
23.49|74.2|male|157|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:36|24.38874796964228|60.23106160573661|bike
35.6688|71.2|male|150|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:52|24.388561137020588|60.22992493584752|bike
32.3712|68.4|male|144|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:32:59|24.38815176486969|60.22941045463085|bike
30.3336|68.0|male|151|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:33:11|24.388212952762842|60.228491965681314|bike
27.9144|70.0|male|159|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:33:19|24.388016564771533|60.22790213115513|bike
23.8536|71.8|male|163|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:33:33|24.387220200151205|60.22716863080859|bike
34.2432|71.0|male|162|396826535|https://www.endomondo.com/users/10921915/workouts/396826535|10921915|2014-08-24 17:33:45|24.386274721473455|60.22655641660094|bike
